,rid,sid,text,category_polarity_list,categorys,category_num
476,162,162:0,"This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.","[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
477,204,204:0,This is the third MacBook Pro in our family.,[],[],0
478,204,204:1,I bought my first MacBook after seeing the product demonstrated.,[],[],0
479,204,204:2,Then 2 of my nephews were going into music and both fell in love with the MacBook Pro.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
480,204,204:3,Now they are believers in the product.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
481,204,204:4,"It is easy to use, has great screen quality, and every so light weight.","[('LAPTOP#USABILITY', 'positive'), ('DISPLAY#QUALITY', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['LAPTOP#USABILITY', 'DISPLAY#QUALITY', 'LAPTOP#DESIGN_FEATURES']",3
482,204,204:5,I own other Macs but always find myself navigation to the MacBook Pro to get my work done.,[],[],0
483,207,207:0,This little netboook is helping me get work done!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
484,207,207:1,I can do pretty much 75% of what I do on my desktop on my kitchen table.,[],[],0
485,207,207:2,I homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
486,236,236:0,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,"[('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#USABILITY', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#USABILITY']",2
487,286,286:0,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;","[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#MISCELLANEOUS', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#DESIGN_FEATURES', 'LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#MISCELLANEOUS']",4
488,286,286:1,she can't tell the difference between it and her regular desktop system.,[],[],0
489,286,286:2,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[('LAPTOP#QUALITY', 'positive'), ('LAPTOP#GENERAL', 'positive')]","['LAPTOP#QUALITY', 'LAPTOP#GENERAL']",2
490,286,286:3,"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.","[('LAPTOP#MISCELLANEOUS', 'neutral')]",['LAPTOP#MISCELLANEOUS'],1
491,280,280:0,"previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.","[('OS#DESIGN_FEATURES', 'positive'), ('OS#OPERATION_PERFORMANCE', 'positive')]","['OS#DESIGN_FEATURES', 'OS#OPERATION_PERFORMANCE']",2
492,280,280:1,"still testing the battery life as i thought it would be better, but am very happy with the upgrade.","[('BATTERY#OPERATION_PERFORMANCE', 'neutral'), ('LAPTOP#GENERAL', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#GENERAL']",2
493,281,281:0,"Probably as good as you can get in a netbook, does everything I ask for and has some very good unexpected pluses.","[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['LAPTOP#GENERAL', 'LAPTOP#DESIGN_FEATURES']",2
494,281,281:1,Has met or exceeded my needs for a compact travel device.,"[('LAPTOP#PORTABILITY', 'positive'), ('LAPTOP#USABILITY', 'positive')]","['LAPTOP#PORTABILITY', 'LAPTOP#USABILITY']",2
495,282,282:0,"So far, so good!","[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
496,282,282:1,I've been impressed with the battery life and the performance for such a small amount of memory.,"[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('MEMORY#DESIGN_FEATURES', 'neutral')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#OPERATION_PERFORMANCE', 'MEMORY#DESIGN_FEATURES']",3
497,282,282:2,I don't understand why only Windows 7 Starter is included.,"[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
498,179,179:0,Strong performance in this device makes use of fun and a strong sense of the era of speed,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
499,179,179:1,This device serves all modern requirements is a very strong game and is very useful for designers.,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#MISCELLANEOUS', 'positive')]","['LAPTOP#GENERAL', 'LAPTOP#MISCELLANEOUS']",2
500,179,179:2,Enjoy that Toshib force and durability unparalleled,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#QUALITY', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#QUALITY']",2
501,336,336:0,"Needs longer lasting battery, More than 1 to 2 Hrs.","[('BATTERY#OPERATION_PERFORMANCE', 'negative')]",['BATTERY#OPERATION_PERFORMANCE'],1
502,336,336:1,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.","[('MOUSE#OPERATION_PERFORMANCE', 'neutral'), ('MOUSE#DESIGN_FEATURES', 'negative')]","['MOUSE#OPERATION_PERFORMANCE', 'MOUSE#DESIGN_FEATURES']",2
503,336,336:2,For the use it was purchased for it is a good Laptop.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
504,336,336:3,Comfterbale to use light easy to transport.,"[('LAPTOP#USABILITY', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#PORTABILITY', 'positive')]","['LAPTOP#USABILITY', 'LAPTOP#DESIGN_FEATURES', 'LAPTOP#PORTABILITY']",3
505,337,337:0,"I love this product because it is Toshiba and its 15.6"".","[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive'), ('COMPANY#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'LAPTOP#DESIGN_FEATURES', 'COMPANY#GENERAL']",3
506,337,337:1,"It has no camera but, I can always buy and install one easy.","[('LAPTOP#DESIGN_FEATURES', 'neutral')]",['LAPTOP#DESIGN_FEATURES'],1
507,337,337:2,"I had a USB connect but, i can't use it because it is not compatible.","[('LAPTOP#USABILITY', 'negative')]",['LAPTOP#USABILITY'],1
508,337,337:3,That's the downside for me.,"[('LAPTOP#USABILITY', 'negative')]",['LAPTOP#USABILITY'],1
509,337,337:4,"But, I would recommend this product.","[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
510,340,340:0,Satisfy what I paid for it.,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#PRICE', 'neutral')]","['LAPTOP#GENERAL', 'LAPTOP#PRICE']",2
511,340,340:1,Good monitor and performed well.,"[('DISPLAY#GENERAL', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive')]","['DISPLAY#GENERAL', 'LAPTOP#OPERATION_PERFORMANCE']",2
512,340,340:2,I am using the external speaker- sound is good.,"[('MULTIMEDIA_DEVICES#QUALITY', 'positive')]",['MULTIMEDIA_DEVICES#QUALITY'],1
513,340,340:3,Best thing is I can use existing 32 bit old programs.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
514,340,340:4,I recommend for word processing and internet users.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
515,365,365:0,The Toshiba laptop I am using is easier to use than most I have tried.,[],[],0
516,365,365:1,The games included are very good games.,"[('SOFTWARE#GENERAL', 'positive')]",['SOFTWARE#GENERAL'],1
517,365,365:2,I am finding my way around this laptop better than my last one.,[],[],0
518,365,365:3,I would highly recommend this one to my friends,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
519,358,358:0,I bought this laptop because of the performance to price ratio.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#PRICE', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#PRICE']",2
520,358,358:1,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.","[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
521,358,358:2,"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.","[('LAPTOP#DESIGN_FEATURES', 'neutral'), ('LAPTOP#MISCELLANEOUS', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#MISCELLANEOUS']",2
522,355,355:0,This computer I used daily nice compact design.,"[('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#USABILITY', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#USABILITY']",2
523,355,355:1,Excellent speed for processing data.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
524,355,355:2,And if you are a game player it works with World Of Warcraft wonderfully.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
525,355,355:3,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,[],[],0
526,355,355:4,All in all great item highly recommend it.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
527,353,353:0,Bought it to use mostly for oline classes.,[],[],0
528,353,353:1,i would have to say that overall its great!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
529,353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.","[('SOFTWARE#MISCELLANEOUS', 'negative'), ('BATTERY#OPERATION_PERFORMANCE', 'negative'), ('LAPTOP#DESIGN_FEATURES', 'negative'), ('LAPTOP#GENERAL', 'positive')]","['SOFTWARE#MISCELLANEOUS', 'BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#DESIGN_FEATURES', 'LAPTOP#GENERAL']",4
530,353,353:3,"Fast, great visual!","[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('DISPLAY#QUALITY', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'DISPLAY#QUALITY']",2
531,353,353:4,"Oh yea, has no numeric pad on the side.","[('KEYBOARD#DESIGN_FEATURES', 'negative')]",['KEYBOARD#DESIGN_FEATURES'],1
532,353,353:5,"I use that alot on my desktop, so I am adjusting to not having it.",[],[],0
533,295,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#QUALITY', 'neutral')]","['LAPTOP#GENERAL', 'LAPTOP#QUALITY']",2
534,344,344:0,Sells for the same as a netbook without sacrificing size.,[],[],0
535,344,344:1,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,"[('LAPTOP#DESIGN_FEATURES', 'neutral'), ('LAPTOP#CONNECTIVITY', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#CONNECTIVITY']",2
536,344,344:2,Great wifi too.,"[('LAPTOP#CONNECTIVITY', 'positive')]",['LAPTOP#CONNECTIVITY'],1
537,344,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.","[('DISPLAY#QUALITY', 'negative'), ('MOUSE#USABILITY', 'neutral')]","['DISPLAY#QUALITY', 'MOUSE#USABILITY']",2
538,345,345:0,Overall for the money this is a good deal.,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#PRICE', 'neutral')]","['LAPTOP#GENERAL', 'LAPTOP#PRICE']",2
539,345,345:1,There is no number pad to the right of the keyboard which is a bummer.,"[('KEYBOARD#DESIGN_FEATURES', 'negative')]",['KEYBOARD#DESIGN_FEATURES'],1
540,345,345:2,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,"[('MULTIMEDIA_DEVICES#GENERAL', 'negative'), ('MULTIMEDIA_DEVICES#QUALITY', 'negative')]","['MULTIMEDIA_DEVICES#GENERAL', 'MULTIMEDIA_DEVICES#QUALITY']",2
541,345,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[('KEYBOARD#GENERAL', 'neutral'), ('LAPTOP#QUALITY', 'negative')]","['KEYBOARD#GENERAL', 'LAPTOP#QUALITY']",2
542,341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.","[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive'), ('OS#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'LAPTOP#DESIGN_FEATURES', 'OS#GENERAL']",3
543,341,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that.","[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('BATTERY#QUALITY', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'BATTERY#QUALITY']",2
544,341,341:2,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#QUALITY', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#QUALITY']",2
545,341,341:3,I would easly reccomend this laptop to a friend.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
546,334,334:0,Couldnt not use it.,"[('LAPTOP#USABILITY', 'negative')]",['LAPTOP#USABILITY'],1
547,334,334:1,Tried to make a recovey disk wouldnt get passed the first recovery disk.,"[('LAPTOP#USABILITY', 'negative')]",['LAPTOP#USABILITY'],1
548,334,334:2,defective software.,"[('SOFTWARE#QUALITY', 'negative')]",['SOFTWARE#QUALITY'],1
549,334,334:3,returned it to walmart.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
550,334,334:4,This was the second computer and brand bought that day.,[],[],0
551,327,327:0,I would like to have volume buttons rather than the adjustment that is on the front.,"[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
552,327,327:1,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[('MOUSE#OPERATION_PERFORMANCE', 'negative')]",['MOUSE#OPERATION_PERFORMANCE'],1
553,327,327:2,I went to Toshiba online help and found some suggestions to fix it.,"[('SUPPORT#QUALITY', 'positive')]",['SUPPORT#QUALITY'],1
554,327,327:3,One of them seems to have worked.,"[('SUPPORT#QUALITY', 'positive')]",['SUPPORT#QUALITY'],1
555,329,329:0,Its a good laptop for its value.,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#PRICE', 'neutral')]","['LAPTOP#GENERAL', 'LAPTOP#PRICE']",2
556,329,329:1,Registration/1st use is easy.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
557,329,329:2,Features like the font are very block-like and old school.,"[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
558,329,329:3,"Would like more trendy, high tech features.","[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
559,329,329:4,The start menu is not the easiest thing to navigate due to the stacking.,"[('OS#USABILITY', 'negative')]",['OS#USABILITY'],1
560,329,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.,"[('KEYBOARD#OPERATION_PERFORMANCE', 'negative'), ('KEYBOARD#QUALITY', 'negative')]","['KEYBOARD#OPERATION_PERFORMANCE', 'KEYBOARD#QUALITY']",2
561,329,329:6,Came fully loaded - good.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
562,329,329:7,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.","[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
563,333,333:0,I'm really impressed with the quality and performance for the price of the computer.,"[('LAPTOP#QUALITY', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#PRICE', 'neutral')]","['LAPTOP#QUALITY', 'LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#PRICE']",3
564,333,333:1,"Graphics are clean and sharp, internet interfaces are seamless.","[('GRAPHICS#QUALITY', 'positive'), ('LAPTOP#CONNECTIVITY', 'positive')]","['GRAPHICS#QUALITY', 'LAPTOP#CONNECTIVITY']",2
565,333,333:2,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.","[('LAPTOP#OPERATION_PERFORMANCE', 'negative'), ('MEMORY#DESIGN_FEATURES', 'neutral')]","['LAPTOP#OPERATION_PERFORMANCE', 'MEMORY#DESIGN_FEATURES']",2
566,333,333:3,Sound card is limited though.,"[('MULTIMEDIA_DEVICES#DESIGN_FEATURES', 'negative')]",['MULTIMEDIA_DEVICES#DESIGN_FEATURES'],1
567,5,5:0,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.","[('LAPTOP#DESIGN_FEATURES', 'positive'), ('LAPTOP#PORTABILITY', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#PORTABILITY']",2
568,5,5:1,It is small enough to fit in one of my purses!,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
569,5,5:2,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.","[('OS#GENERAL', 'positive'), ('OS#USABILITY', 'neutral')]","['OS#GENERAL', 'OS#USABILITY']",2
570,5,5:3,"The battery life is amazing, the versitility is outstanding.","[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#USABILITY', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#USABILITY']",2
571,5,5:4,The ease of set up was terrific.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
572,5,5:5,I was even able to uninstall McAffe and install one of my Symantec licenses with a no issues whatsoever.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
573,5,5:6,"I had to adjust my mousepad sensitivity, because it is very sensitive.","[('MOUSE#OPERATION_PERFORMANCE', 'negative')]",['MOUSE#OPERATION_PERFORMANCE'],1
574,5,5:7,"Keyboard is great, very quiet for all the typing that I do.","[('KEYBOARD#GENERAL', 'positive'), ('KEYBOARD#QUALITY', 'positive')]","['KEYBOARD#GENERAL', 'KEYBOARD#QUALITY']",2
