,rid,sid,text,category,polarity,attribute,entity
702,337,337:2,"I had a USB connect but, i can't use it because it is not compatible.",LAPTOP#USABILITY,negative,USABILITY,LAPTOP
703,337,337:3,That's the downside for me.,LAPTOP#USABILITY,negative,USABILITY,LAPTOP
704,337,337:4,"But, I would recommend this product.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
705,340,340:0,Satisfy what I paid for it.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
706,340,340:0,Satisfy what I paid for it.,LAPTOP#PRICE,neutral,PRICE,LAPTOP
707,340,340:1,Good monitor and performed well.,DISPLAY#GENERAL,positive,GENERAL,DISPLAY
708,340,340:1,Good monitor and performed well.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
709,340,340:2,I am using the external speaker- sound is good.,MULTIMEDIA_DEVICES#QUALITY,positive,QUALITY,MULTIMEDIA_DEVICES
710,340,340:3,Best thing is I can use existing 32 bit old programs.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
711,340,340:4,I recommend for word processing and internet users.,LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
712,365,365:0,The Toshiba laptop I am using is easier to use than most I have tried.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
713,365,365:1,The games included are very good games.,SOFTWARE#GENERAL,positive,GENERAL,SOFTWARE
714,365,365:2,I am finding my way around this laptop better than my last one.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
715,365,365:3,I would highly recommend this one to my friends,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
716,358,358:0,I bought this laptop because of the performance to price ratio.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
717,358,358:0,I bought this laptop because of the performance to price ratio.,LAPTOP#PRICE,positive,PRICE,LAPTOP
718,358,358:1,"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
719,358,358:2,"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.",LAPTOP#DESIGN_FEATURES,neutral,DESIGN_FEATURES,LAPTOP
720,358,358:2,"It doesn't have a lot of frills, but I didn't need any, and being able to buy what I needed, and not more than I needed was very important.",LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
721,355,355:0,This computer I used daily nice compact design.,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
722,355,355:0,This computer I used daily nice compact design.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
723,355,355:1,Excellent speed for processing data.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
724,355,355:2,And if you are a game player it works with World Of Warcraft wonderfully.,LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
725,355,355:3,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
726,355,355:4,All in all great item highly recommend it.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
727,353,353:0,Bought it to use mostly for oline classes.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
728,353,353:1,i would have to say that overall its great!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
729,353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",SOFTWARE#MISCELLANEOUS,negative,MISCELLANEOUS,SOFTWARE
730,353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",BATTERY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,BATTERY
731,353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
732,353,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
733,353,353:3,"Fast, great visual!",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
734,353,353:3,"Fast, great visual!",DISPLAY#QUALITY,positive,QUALITY,DISPLAY
735,353,353:4,"Oh yea, has no numeric pad on the side.",KEYBOARD#DESIGN_FEATURES,negative,DESIGN_FEATURES,KEYBOARD
736,353,353:5,"I use that alot on my desktop, so I am adjusting to not having it.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
737,295,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
738,295,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,LAPTOP#QUALITY,neutral,QUALITY,LAPTOP
739,344,344:0,Sells for the same as a netbook without sacrificing size.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
740,344,344:1,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,LAPTOP#DESIGN_FEATURES,neutral,DESIGN_FEATURES,LAPTOP
741,344,344:1,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,LAPTOP#CONNECTIVITY,positive,CONNECTIVITY,LAPTOP
742,344,344:2,Great wifi too.,LAPTOP#CONNECTIVITY,positive,CONNECTIVITY,LAPTOP
743,344,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",DISPLAY#QUALITY,negative,QUALITY,DISPLAY
744,344,344:3,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",MOUSE#USABILITY,neutral,USABILITY,MOUSE
745,345,345:0,Overall for the money this is a good deal.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
746,345,345:0,Overall for the money this is a good deal.,LAPTOP#PRICE,neutral,PRICE,LAPTOP
747,345,345:1,There is no number pad to the right of the keyboard which is a bummer.,KEYBOARD#DESIGN_FEATURES,negative,DESIGN_FEATURES,KEYBOARD
748,345,345:2,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,MULTIMEDIA_DEVICES#GENERAL,negative,GENERAL,MULTIMEDIA_DEVICES
749,345,345:2,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,MULTIMEDIA_DEVICES#QUALITY,negative,QUALITY,MULTIMEDIA_DEVICES
750,345,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",KEYBOARD#GENERAL,neutral,GENERAL,KEYBOARD
751,345,345:3,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",LAPTOP#QUALITY,negative,QUALITY,LAPTOP
752,341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
753,341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
754,341,341:0,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",OS#GENERAL,positive,GENERAL,OS
755,341,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that.",BATTERY#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,BATTERY
756,341,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that.",BATTERY#QUALITY,positive,QUALITY,BATTERY
757,341,341:2,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
758,341,341:2,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",LAPTOP#QUALITY,positive,QUALITY,LAPTOP
759,341,341:3,I would easly reccomend this laptop to a friend.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
760,334,334:0,Couldnt not use it.,LAPTOP#USABILITY,negative,USABILITY,LAPTOP
761,334,334:1,Tried to make a recovey disk wouldnt get passed the first recovery disk.,LAPTOP#USABILITY,negative,USABILITY,LAPTOP
762,334,334:2,defective software.,SOFTWARE#QUALITY,negative,QUALITY,SOFTWARE
763,334,334:3,returned it to walmart.,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
764,334,334:4,This was the second computer and brand bought that day.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
765,327,327:0,I would like to have volume buttons rather than the adjustment that is on the front.,LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
766,327,327:1,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
767,327,327:2,I went to Toshiba online help and found some suggestions to fix it.,SUPPORT#QUALITY,positive,QUALITY,SUPPORT
768,327,327:3,One of them seems to have worked.,SUPPORT#QUALITY,positive,QUALITY,SUPPORT
769,329,329:0,Its a good laptop for its value.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
770,329,329:0,Its a good laptop for its value.,LAPTOP#PRICE,neutral,PRICE,LAPTOP
771,329,329:1,Registration/1st use is easy.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
772,329,329:2,Features like the font are very block-like and old school.,LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
773,329,329:3,"Would like more trendy, high tech features.",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
774,329,329:4,The start menu is not the easiest thing to navigate due to the stacking.,OS#USABILITY,negative,USABILITY,OS
775,329,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.,KEYBOARD#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,KEYBOARD
776,329,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.,KEYBOARD#QUALITY,negative,QUALITY,KEYBOARD
777,329,329:6,Came fully loaded - good.,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
778,329,329:7,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
779,333,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#QUALITY,positive,QUALITY,LAPTOP
780,333,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
781,333,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#PRICE,neutral,PRICE,LAPTOP
782,333,333:1,"Graphics are clean and sharp, internet interfaces are seamless.",GRAPHICS#QUALITY,positive,QUALITY,GRAPHICS
783,333,333:1,"Graphics are clean and sharp, internet interfaces are seamless.",LAPTOP#CONNECTIVITY,positive,CONNECTIVITY,LAPTOP
784,333,333:2,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
785,333,333:2,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",MEMORY#DESIGN_FEATURES,neutral,DESIGN_FEATURES,MEMORY
786,333,333:3,Sound card is limited though.,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative,DESIGN_FEATURES,MULTIMEDIA_DEVICES
787,5,5:0,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
788,5,5:0,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",LAPTOP#PORTABILITY,positive,PORTABILITY,LAPTOP
789,5,5:1,It is small enough to fit in one of my purses!,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
790,5,5:2,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",OS#GENERAL,positive,GENERAL,OS
791,5,5:2,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",OS#USABILITY,neutral,USABILITY,OS
792,5,5:3,"The battery life is amazing, the versitility is outstanding.",BATTERY#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,BATTERY
793,5,5:3,"The battery life is amazing, the versitility is outstanding.",LAPTOP#USABILITY,positive,USABILITY,LAPTOP
794,5,5:4,The ease of set up was terrific.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
795,5,5:5,I was even able to uninstall McAffe and install one of my Symantec licenses with a no issues whatsoever.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
796,5,5:6,"I had to adjust my mousepad sensitivity, because it is very sensitive.",MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
797,5,5:7,"Keyboard is great, very quiet for all the typing that I do.",KEYBOARD#GENERAL,positive,GENERAL,KEYBOARD
798,5,5:7,"Keyboard is great, very quiet for all the typing that I do.",KEYBOARD#QUALITY,positive,QUALITY,KEYBOARD
799,5,5:8,"Screen is crystal clear, yes it's small - but it's a netbook!",DISPLAY#QUALITY,positive,QUALITY,DISPLAY
800,5,5:8,"Screen is crystal clear, yes it's small - but it's a netbook!",DISPLAY#DESIGN_FEATURES,neutral,DESIGN_FEATURES,DISPLAY
801,47,47:0,Awesome laptop and the perfect size to carry around in college.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
802,47,47:0,Awesome laptop and the perfect size to carry around in college.,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
803,47,47:0,Awesome laptop and the perfect size to carry around in college.,LAPTOP#PORTABILITY,positive,PORTABILITY,LAPTOP
804,47,47:1,I couldn't believe how long the battery lasted on a single charge.,BATTERY#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,BATTERY
805,47,47:2,I loaded windows 7 via Bootcamp and it works flawlessly!,OS#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,OS
806,47,47:3,Simply amazing computer!!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
807,46,46:0,"I really like the Mac 15.4in. Notebook, but its very pricey.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
808,46,46:0,"I really like the Mac 15.4in. Notebook, but its very pricey.",LAPTOP#PRICE,negative,PRICE,LAPTOP
809,46,46:1,"Heck, I like all Mac computers, but they're all WAY too pricey for the kind of economy the U.S. is going through.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
810,46,46:2,"Love the graphics, awesome programs (including Garageband), and really cool default background.",GRAPHICS#GENERAL,positive,GENERAL,GRAPHICS
811,46,46:2,"Love the graphics, awesome programs (including Garageband), and really cool default background.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
812,46,46:2,"Love the graphics, awesome programs (including Garageband), and really cool default background.",SOFTWARE#GENERAL,positive,GENERAL,SOFTWARE
813,46,46:3,"But, like I said before, the only reason I don't currently have a Mac laptop is because all of their laptops are too pricey.",LAPTOP#PRICE,negative,PRICE,LAPTOP
814,298,298:0,"Waiting for the i7 was well worth it, great value for the price.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
815,298,298:0,"Waiting for the i7 was well worth it, great value for the price.",LAPTOP#PRICE,neutral,PRICE,LAPTOP
816,298,298:1,"Bigger HD, better graphics card, and a bid HD.",HARD_DISC#DESIGN_FEATURES,positive,DESIGN_FEATURES,HARD_DISC
817,298,298:1,"Bigger HD, better graphics card, and a bid HD.",GRAPHICS#GENERAL,positive,GENERAL,GRAPHICS
818,298,298:2,There is nothing to complain about the system.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
819,298,298:3,I have used PC's and converting to this MacBook Pro was easy.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
820,298,298:4,If you have the money I suggest going for the i7.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
821,393,393:0,This is my first personal Satellite purchase but had very good experience through previous Satellite work issued laptops.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
822,393,393:1,"I mainly use it for email, internet, and managing personal files (pics, vids, etc.).",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
